episode,reward,step,sensitive,compromised,time
275,68,54,1,1,32.924
276,65,54,1,1,32.86
277,-40,55,0,0,33.345
278,-36,54,0,0,32.889
279,-1020,33,0,0,20.008000000000003
280,-31,49,0,0,244.16199999999998
281,-35,53,0,1,36.847
282,-27,48,0,0,29.401
283,-32,50,0,1,30.380999999999997
284,-53,56,0,0,33.998
285,-1021,34,0,0,20.618000000000002
286,54,56,1,1,34.004
287,-45,54,0,0,32.547
288,-33,54,0,1,32.733
289,-1011,36,0,1,22.038999999999998
290,-46,52,0,0,247.07899999999998
291,-34,52,0,1,32.26
292,-42,57,0,1,35.075
293,74,54,1,2,33.31
294,-1019,35,0,0,21.692
295,-52,55,0,0,34.373
296,-37,55,0,0,34.013
297,65,54,1,1,33.228
298,-38,53,0,0,32.464
299,68,51,1,3,31.14
300,60,56,1,1,249.818
301,-1003,4,0,0,3.888
302,174,49,2,2,31.378000000000004
303,177,43,2,3,26.373
304,-34,49,0,0,30.12
305,-45,54,0,0,33.122
306,-31,52,0,1,32.004999999999995
307,179,41,2,2,25.250999999999998
308,-47,56,0,0,34.305
309,-40,52,0,0,31.862000000000002
310,-44,62,0,0,247.011
311,68,54,1,2,37.013999999999996
312,-1029,48,0,0,29.572999999999997
313,-28,49,0,1,31.09
314,-30,54,0,1,33.910000000000004
315,68,51,1,1,31.348000000000003
316,-38,53,0,1,32.550000000000004
317,-38,56,0,0,34.208000000000006
318,-919,42,1,1,25.698
319,63,53,1,1,32.239999999999995
320,-44,53,0,0,245.447
321,-1017,27,0,0,17.137
322,56,51,1,1,31.144000000000002
323,-37,52,0,0,31.896
324,62,60,1,2,36.776999999999994
325,-45,54,0,1,32.944
326,-43,55,0,1,33.673
327,-28,49,0,1,30.023999999999997
328,67,58,1,2,35.566
329,-38,56,0,0,34.266999999999996
330,60,53,1,1,250.574
331,-56,62,0,0,40.870999999999995
332,-43,58,0,0,35.762
333,-25,52,0,2,32.019
334,59,54,1,1,33.146
335,-41,53,0,0,32.563
336,182,35,2,2,21.655
337,-45,51,0,0,31.126
338,-36,54,0,0,33.722
339,78,53,1,2,32.586
340,-27,54,0,2,258.971
341,-50,53,0,0,34.832
342,72,50,1,2,30.773
343,58,52,1,1,32.091
344,73,52,1,2,32.013
345,68,51,1,1,31.27
346,62,57,1,2,35.003
347,-1014,24,0,0,14.695
348,74,51,1,2,31.215
349,-1005,6,0,0,3.64
350,61,55,1,1,247.39
351,61,55,1,1,35.386
352,58,55,1,1,34.538
353,-1028,50,0,1,31.509000000000004
354,71,51,1,2,32.135999999999996
355,189,31,2,2,19.524
356,-37,52,0,0,32.688
357,72,50,1,1,31.496999999999996
358,67,55,1,1,34.617000000000004
359,63,53,1,1,33.327000000000005
360,-31,55,0,1,247.376
361,-42,54,0,0,34.784
362,69,53,1,1,33.362
363,-33,51,0,1,32.108
364,65,54,1,1,96.53299999999999
365,68,51,1,2,31.099999999999998
366,59,51,1,1,31.081
367,-39,51,0,0,31.216
368,-40,52,0,1,31.716
369,64,58,1,1,35.561
370,194,20,2,2,239.177
371,-34,52,0,0,33.044999999999995
372,-47,53,0,0,33.556999999999995
373,64,58,1,1,36.644999999999996
374,69,53,1,1,33.626000000000005
375,176,41,2,2,25.705
376,61,52,1,1,34.417
377,73,52,1,2,34.969
378,61,55,1,1,33.615
379,-37,52,0,1,31.662999999999997
380,-45,57,0,0,256.027
381,60,53,1,1,34.994
