episode,reward,step,sensitive,compromised,time
565,-135,38,0,0,71.01
566,-203,121,0,1,239.008
567,-167,82,0,1,154.788
568,-140,43,0,0,82.944
569,-145,153,0,0,294.47200000000004
570,-126,29,0,0,63.152
571,-183,89,0,0,173.541
572,-147,62,0,1,117.826
573,-144,152,0,0,294.704
574,-224,133,0,0,253.565
575,-186,98,0,0,190.90699999999998
576,-185,97,0,0,187.01100000000002
577,-196,102,0,0,318.895
578,63,156,2,2,297.396
579,-171,74,0,0,136.77
580,-132,38,0,0,73.881
581,-216,128,0,0,246.12400000000002
582,-103,3,0,0,7.315
583,-150,158,0,0,304.999
584,-70,92,1,3,175.149
585,-238,144,0,0,280.813
586,-147,155,0,0,292.456
587,-114,17,0,0,36.132
588,-111,133,1,2,244.78
589,-137,148,0,0,275.923
590,-170,82,0,0,153.541
591,-37,158,1,2,304.94500000000005
592,-229,138,0,0,261.976
593,-155,61,0,0,118.727
594,-152,157,0,0,299.06100000000004
595,-186,101,0,0,194.551
596,-120,20,0,0,42.234
597,-190,105,0,0,205.744
598,-44,159,1,1,301.71799999999996
599,-189,104,0,1,185.915
600,-115,15,0,0,26.965
601,-17,153,1,4,256.883
602,-30,157,1,2,259.224
603,-124,156,0,3,255.506
604,-152,160,0,0,264.69599999999997
605,-109,9,0,0,16.532999999999998
606,-115,21,0,0,38.735
607,-81,103,1,2,183.85000000000002
608,-137,160,0,1,299.57
609,-103,143,1,4,266.155
610,-204,116,0,0,217.161
611,-70,92,1,1,177.22299999999998
612,-241,153,0,0,302.916
613,-139,155,1,2,292.854
614,-123,23,0,0,46.467
615,-111,133,1,1,250.103
616,-212,121,0,0,239.848
617,-120,23,0,0,44.88
618,-209,124,0,1,233.259
619,-28,152,1,2,285.531
620,-195,110,0,1,207.207
621,-234,143,0,0,264.434
622,-136,36,0,0,66.293
623,-223,135,0,0,256.685
624,-50,159,1,1,300.238
625,-232,138,0,0,265.741
626,-43,56,1,1,109.459
627,-36,157,1,2,301.752
628,-174,83,0,0,156.979
629,-144,53,0,0,103.895
630,-143,151,0,0,290.60200000000003
631,-131,141,1,1,264.11400000000003
632,-26,159,1,3,299.36400000000003
633,-32,156,1,2,297.556
634,-39,157,1,1,282.045
635,-132,35,0,0,59.045
636,-116,19,0,0,32.586999999999996
637,-34,158,1,2,258.077
638,-168,74,0,0,121.905
639,-118,18,0,0,30.810000000000002
640,-44,156,1,2,255.058
641,-44,156,1,2,256.542
642,-145,159,0,0,305.927
643,-42,157,1,1,314.193
644,-242,157,0,1,318.096
645,-197,115,0,1,225.623
646,-107,10,0,0,21.904
647,-23,156,1,3,298.341
648,-199,105,0,0,200.33
649,-178,81,0,0,153.703
650,-125,34,0,0,67.039
651,-79,95,1,2,183.638
652,-150,155,0,0,300.702
653,-227,136,0,0,254.61299999999997
654,-104,4,0,0,11.129
655,-143,154,0,0,294.045
656,-172,72,0,0,149.659
657,-191,103,0,0,207.26
658,-119,22,0,0,43.225
659,-149,52,0,0,100.385
660,-104,4,0,0,9.025
661,-105,8,0,0,16.125
662,-178,84,0,0,164.28699999999998
663,-146,154,0,0,291.477
664,-228,134,0,0,272.08700000000005
665,-107,10,0,0,23.3
666,-170,79,0,0,146.474
667,-135,158,0,2,294.827
668,-109,15,0,0,30.315
669,-33,154,1,2,293.745
670,-37,155,1,2,287.45799999999997
671,-136,45,0,0,85.55
672,-115,18,0,0,35.075
673,-29,159,1,2,307.346
674,-112,12,0,0,23.442
675,-102,112,1,1,212.622
676,-134,34,0,0,66.111
677,-213,122,0,0,236.152
678,-36,157,1,2,294.405
679,-176,82,0,0,152.867
680,-35,156,1,2,293.65000000000003
681,-137,43,0,0,79.83800000000001
682,-165,74,0,0,141.194
683,-110,10,0,0,23.396
684,-106,131,1,2,246.077
685,-145,156,0,1,295.774
686,-133,39,0,0,72.973
687,-183,95,0,0,178.78
688,-233,145,0,0,273.296
689,-95,105,1,1,197.765
690,-143,160,0,1,298.99199999999996
691,-34,155,1,2,289.206
692,-36,154,1,2,290.402
693,-100,0,0,0,1.849
694,-210,122,0,0,244.0
695,-43,158,1,1,298.204
696,-145,156,0,1,300.341
697,-115,18,0,0,33.82
698,-217,126,0,0,242.083
699,-135,38,0,0,73.769
700,-42,160,1,1,314.955
701,-137,157,0,1,300.64000000000004
702,-42,154,1,2,291.97499999999997
703,-38,156,1,2,308.548
704,-182,91,0,0,176.82500000000002
705,-31,152,1,3,288.032
706,-40,152,1,1,293.836
707,-144,47,0,0,87.336
708,-47,57,1,1,110.756
709,-34,155,1,2,291.79699999999997
710,-39,154,1,1,301.483
711,-47,156,1,1,294.36699999999996
712,-174,80,0,0,153.278
713,-233,145,0,0,273.347
714,-114,17,0,0,37.149
715,-38,153,1,1,291.918
716,-152,160,0,0,305.079
717,-186,95,0,0,183.508
718,-151,51,0,0,94.28699999999999
719,-166,75,0,0,141.493
720,-145,150,0,0,285.814
721,-39,157,1,2,293.56100000000004
722,-199,102,0,0,192.355
723,-145,156,0,0,296.661
724,-116,16,0,0,30.23
725,-156,158,0,0,300.46099999999996
726,-32,42,1,1,83.34700000000001
727,-223,129,0,0,243.93
728,-38,153,1,1,295.84700000000004
729,-179,94,0,0,178.82700000000003
730,-146,52,0,0,98.467
731,-177,89,0,1,167.703
732,-115,140,1,2,266.666
733,-34,152,1,2,288.111
734,-76,86,1,1,164.78699999999998
735,-184,96,0,1,187.061
736,-151,156,0,0,303.408
737,-44,153,1,1,295.471
738,-73,92,1,1,180.99699999999999
739,-167,70,0,0,130.427
740,-76,89,1,1,169.796
741,-37,158,1,2,301.435
742,-147,155,0,0,296.464
743,-156,65,0,0,125.36
744,-150,158,0,0,296.939
745,-124,27,0,0,52.151999999999994
746,-166,69,0,0,132.247
747,-117,133,1,1,262.682
748,-129,35,0,0,71.325
749,-100,122,1,2,247.335
750,-39,157,1,1,310.18899999999996
751,-36,154,1,2,307.839
752,-143,157,0,1,313.388
753,-42,154,1,1,320.43100000000004
754,-164,70,0,0,138.77700000000002
755,-152,73,0,2,140.643
756,-122,138,1,2,268.31100000000004
757,-115,18,0,0,36.782000000000004
758,-150,155,0,0,302.69
759,-132,32,0,0,62.749
760,-208,120,0,0,225.434
761,-132,152,0,2,463.702
762,-206,118,0,1,228.541
763,-40,158,1,2,296.545
764,-145,153,0,0,287.662
765,-119,19,0,0,37.543
766,-188,100,0,0,185.849
767,-76,92,1,2,180.535
768,-116,19,0,0,37.572
769,-149,55,0,0,105.559
770,-38,153,1,1,291.85699999999997
771,-40,158,1,2,296.14
772,-145,153,0,0,291.098
773,-152,160,0,0,313.531
774,-34,155,1,2,302.69800000000004
775,-39,151,1,2,288.01
776,-150,155,0,0,306.93199999999996
777,-35,153,1,1,297.09200000000004
778,-141,152,0,0,288.04400000000004
779,-147,152,0,0,289.609
780,-172,75,0,0,145.753
781,-37,152,1,1,299.14099999999996
782,-149,157,0,0,304.302
783,-177,89,0,0,174.536
784,-69,82,1,1,160.75
785,-145,156,0,0,303.858
786,-103,3,0,0,6.726
787,-46,158,1,1,273.839
788,-16,155,1,4,285.539
789,-129,152,0,1,297.39799999999997
790,-145,159,0,0,300.816
791,-68,99,1,3,197.58700000000002
792,-117,17,0,0,34.653000000000006
793,-42,160,1,2,306.71500000000003
794,-59,72,1,1,143.676
795,-148,153,0,0,300.954
796,-151,156,0,0,287.86699999999996
797,-146,157,0,0,266.488
798,-120,23,0,0,39.9
799,-148,156,0,0,265.628
800,-171,77,0,0,131.708
801,-132,35,0,0,62.738
802,-142,51,0,0,88.73
803,-37,155,1,2,263.041
804,-151,153,0,0,256.682
805,-155,76,0,1,144.744
806,-149,157,0,0,313.787
807,-141,152,0,0,305.336
808,-151,57,0,0,117.842
809,-37,155,1,1,301.675
810,-151,156,0,0,303.694
811,-206,112,0,0,225.054
812,-145,156,0,0,312.8
813,-120,139,1,2,267.078
814,-42,154,1,1,294.396
815,-139,153,0,0,297.876
816,-131,147,1,1,286.65200000000004
817,-39,154,1,1,308.54900000000004
818,-110,117,1,1,227.094
819,-180,83,0,0,155.945
820,-120,23,0,0,45.32
821,-123,23,0,0,45.303999999999995
822,-146,154,0,0,294.435
823,-101,117,1,2,222.516
824,-43,155,1,1,297.149
825,-114,14,0,0,29.429000000000002
826,-143,157,0,1,302.557
827,-155,160,0,0,291.765
828,-24,151,1,3,276.075
829,-40,158,1,1,318.675
830,-39,154,1,2,299.06899999999996
831,-234,137,0,0,262.885
832,-37,155,1,2,309.936
833,-150,155,0,0,302.398
834,-172,84,0,1,161.948
835,-30,157,1,4,299.09000000000003
836,-143,46,0,0,93.25999999999999
837,-239,145,0,0,274.797
838,-140,40,0,0,77.873
839,-165,77,0,0,152.065
840,-161,61,0,0,123.322
841,-137,40,0,0,76.807
842,-101,1,0,0,3.499
843,-142,156,0,0,295.682
844,-148,150,0,0,284.829
845,-40,155,1,1,300.94300000000004
846,-151,156,0,0,299.216
847,-156,65,0,0,125.43799999999999
848,-150,158,0,0,306.936
849,71,151,2,3,288.032
850,-146,55,0,0,104.654
851,-145,45,0,0,85.926
852,-158,160,0,0,310.65999999999997
853,-50,159,1,1,325.226
854,-26,159,1,4,324.86199999999997
855,-142,153,0,0,309.938
856,-122,138,1,1,286.793
857,-27,154,1,3,324.68
858,-151,153,0,0,318.2
859,-121,30,0,0,61.627
860,-186,95,0,0,188.965
861,-29,153,1,2,307.94
862,-39,154,1,1,308.559
863,-133,153,0,1,302.296
864,-144,158,0,1,316.271
865,-131,144,1,1,279.055
866,-149,160,0,0,305.85499999999996
867,-133,39,0,0,76.454
868,-39,154,1,1,297.35
869,-148,156,0,0,306.24800000000005
870,-138,158,0,2,314.287
871,-125,25,0,0,52.426
872,-150,155,0,0,296.654
