episode,reward,step,sensitive,compromised,time
567,293,25,3,3,17.392
568,272,52,3,3,36.335
569,293,28,3,3,19.786
570,307,14,3,3,218.60399999999998
571,252,75,3,3,56.008
572,266,61,3,4,42.545
573,298,23,3,3,16.091
574,287,31,3,3,21.439
575,249,81,3,4,56.291000000000004
576,299,19,3,3,13.107000000000001
577,227,100,3,4,69.203
578,280,38,3,3,26.319
579,289,32,3,3,22.125
580,302,19,3,3,232.56799999999998
581,294,24,3,3,16.943
582,270,54,3,3,37.653
583,294,24,3,3,16.75
584,299,19,3,3,13.298
585,295,23,3,3,16.059
586,293,25,3,3,17.465999999999998
587,293,25,3,3,17.502
588,285,33,3,3,23.056
589,270,57,3,4,39.843
590,292,29,3,3,239.376
591,288,33,3,3,25.498
592,244,77,3,4,53.659
593,293,25,3,3,17.395999999999997
594,292,29,3,3,20.192
595,278,43,3,3,29.967000000000002
596,298,20,3,3,13.934000000000001
597,295,26,3,3,18.133
598,295,35,3,3,24.396
599,280,41,3,3,28.462
600,295,26,3,4,238.861
601,267,60,3,4,45.104
602,281,37,3,3,25.474
603,298,20,3,3,13.763
604,298,20,3,3,13.766
605,283,35,3,3,24.089
606,306,12,3,3,8.264000000000001
607,273,45,3,3,31.129
608,290,28,3,3,19.224999999999998
609,283,35,3,3,24.064
610,293,25,3,3,227.92200000000003
611,294,24,3,3,19.598000000000003
612,289,32,3,3,22.321
613,259,62,3,3,43.294
614,275,52,3,4,36.452
615,263,58,3,3,40.583
616,278,43,3,3,30.046
617,274,50,3,4,35.071999999999996
618,291,27,3,3,18.857
619,273,48,3,3,33.527
620,267,51,3,3,265.317
621,263,55,3,3,39.389
622,299,19,3,3,13.306999999999999
623,294,27,3,4,18.987000000000002
624,287,31,3,3,21.645
625,289,29,3,3,20.288
626,291,30,3,3,21.057
627,297,21,3,3,14.702
628,280,41,3,3,28.628
629,299,19,3,3,13.270999999999999
630,305,13,3,3,221.475
631,282,39,3,4,29.898999999999997
632,299,25,3,3,17.395
633,294,24,3,3,16.681
634,303,18,3,3,12.607999999999999
635,292,26,3,3,18.016000000000002
636,306,18,3,3,12.495
637,301,20,3,3,13.918
638,299,19,3,3,13.228
639,296,22,3,3,15.363
