episode,reward,step,sensitive,compromised,time
200,-70,83,1,2,103.63
201,-147,158,0,0,196.635
202,-91,119,1,2,146.458
203,-160,66,0,0,83.943
204,-120,26,0,0,32.833
205,-107,13,0,0,17.256
206,-88,119,1,2,146.69299999999998
207,-145,57,0,0,72.127
208,-100,0,0,0,1.349
209,-156,65,0,0,80.49000000000001
210,-82,98,1,1,121.36099999999999
211,-23,36,1,1,45.095000000000006
212,-64,77,1,2,95.467
213,-113,19,0,0,24.355999999999998
214,-160,60,0,0,74.20400000000001
215,-114,14,0,0,18.798
216,-136,42,0,0,54.385000000000005
217,0,132,2,3,164.357
218,-107,10,0,0,14.194
219,-127,36,0,0,46.833
220,-123,23,0,0,30.401
221,-13,26,1,1,34.116
222,-58,80,1,1,101.303
223,-206,124,0,1,155.71599999999998
224,-97,122,1,3,154.00900000000001
225,-209,115,0,0,144.016
226,-101,1,0,0,2.626
227,-151,54,0,0,67.44
228,247,82,3,4,102.083
229,-154,66,0,0,82.363
230,-128,34,0,0,42.748000000000005
231,-45,55,1,1,68.963
232,-192,107,0,0,133.112
233,-58,74,1,1,92.78999999999999
234,-101,1,0,0,2.61
235,-105,8,0,0,11.243
236,-105,5,0,0,7.505999999999999
237,-127,51,0,2,63.535
238,-124,27,0,0,34.555
239,-103,3,0,0,5.085
240,-166,78,0,0,96.77900000000001
241,-109,18,0,0,23.708
242,-106,6,0,0,8.724
243,-86,105,1,1,129.723
244,-112,18,0,0,23.503
245,-130,42,0,0,52.636
246,-111,11,0,0,14.687000000000001
247,-114,26,0,1,33.281
248,-36,58,1,2,69.913
249,-117,17,0,0,20.288
250,-34,65,1,3,75.25999999999999
251,-89,129,1,3,162.72400000000002
252,-116,19,0,0,24.796
253,-140,43,0,0,53.893
254,-104,117,1,2,146.36599999999999
255,-34,158,1,2,196.129
256,-201,116,0,0,143.601
257,-157,63,0,0,79.05
258,-111,14,0,0,18.378
259,-120,32,0,0,40.424
260,-126,50,0,1,63.212
261,-151,57,0,0,71.19300000000001
262,-17,30,1,1,38.351000000000006
263,-127,33,0,0,41.547
264,-116,31,0,1,39.300000000000004
265,-27,34,1,1,42.647999999999996
266,-100,0,0,0,1.322
267,-224,145,0,1,179.593
268,-125,28,0,0,35.561
269,-36,52,1,1,65.89699999999999
270,-172,78,0,0,99.657
271,-13,29,1,1,37.947
272,-122,31,0,0,40.458
273,-144,56,0,0,69.81099999999999
274,-128,31,0,0,40.252
275,-107,10,0,0,13.977
276,-114,26,0,1,34.26499999999999
277,-26,42,1,1,53.736
278,-73,95,1,2,121.88799999999999
279,-118,21,0,0,27.109
280,-105,5,0,0,7.492999999999999
281,-112,18,0,0,23.479
282,-87,103,1,1,129.427
283,-64,95,1,3,120.60600000000001
284,-45,64,1,1,80.254
285,-206,124,0,1,153.257
286,-52,77,1,2,96.281
287,-183,95,0,0,118.247
288,-120,23,0,0,29.583000000000002
289,-123,35,0,0,44.265
290,-82,116,1,3,144.028
291,-117,26,0,0,33.425000000000004
292,-145,51,0,0,63.803
293,-97,125,1,2,154.732
294,-42,55,1,1,68.73700000000001
295,-139,54,0,0,67.787
296,-101,1,0,0,2.5669999999999997
297,-119,25,0,0,32.120000000000005
298,-6,141,2,4,176.387
299,-147,155,0,0,193.142
300,-88,113,1,2,142.47899999999998
301,-105,5,0,0,7.522
302,-139,48,0,0,60.528
303,-65,87,1,2,112.511
304,-139,156,0,1,194.11999999999998
305,-126,35,0,0,44.702
306,-143,154,0,0,190.86700000000002
307,-134,159,1,2,198.193
308,-107,7,0,0,10.030000000000001
309,-61,86,1,2,107.13000000000001
310,-87,112,1,2,139.263
311,-114,35,0,1,44.803999999999995
312,-31,155,1,3,192.946
313,-182,100,0,1,129.685
314,-95,123,1,3,158.494
315,-130,146,1,1,186.225
316,-105,8,0,0,11.5
317,-150,56,0,0,73.286
318,-169,81,0,0,104.17
319,-184,96,0,0,121.83800000000001
320,-156,65,0,0,82.893
321,-118,21,0,0,27.442
322,75,153,2,4,191.59599999999998
323,-42,52,1,1,66.745
324,-110,13,0,0,18.313
325,-13,23,1,1,29.927
326,-79,95,1,1,120.125
327,-228,149,0,1,185.825
328,-208,129,0,1,162.14700000000002
329,-115,18,0,0,23.879
330,-110,10,0,0,13.917
331,-103,122,1,2,156.605
332,84,156,2,5,194.895
333,-108,14,0,0,19.206999999999997
334,-55,74,1,2,96.025
335,-137,52,0,1,67.90499999999999
336,-3,150,2,5,191.106
337,-170,82,0,0,105.28
338,-108,11,0,0,14.860999999999999
339,-132,41,0,0,51.783
340,-114,26,0,0,33.338
341,-144,53,0,0,66.465
342,-154,57,0,0,71.77699999999999
343,-146,52,0,0,65.593
344,-205,120,0,0,149.66299999999998
345,-131,37,0,0,46.864000000000004
346,-25,35,1,1,44.523
347,-132,44,0,0,55.891999999999996
348,-29,66,1,3,83.168
349,-112,21,0,0,27.008999999999997
350,-155,64,0,0,80.876
351,-104,7,0,0,10.002
352,-29,39,1,1,49.74
353,-165,89,0,1,112.572
354,-136,48,0,0,62.096
355,-14,42,1,2,56.51
356,-103,3,0,0,5.133
357,-125,34,0,0,44.204
358,-134,46,0,1,58.82
359,-30,49,1,2,62.962
360,-62,84,1,1,107.13000000000001
361,-71,96,1,2,121.744
362,-144,53,0,0,70.035
363,-174,98,0,1,125.75800000000001
364,-150,56,0,0,71.631
365,-2,137,2,4,173.05599999999998
366,38,82,2,3,103.664
367,-128,34,0,0,44.036
368,-189,104,0,0,131.28799999999998
369,-127,30,0,0,39.230000000000004
370,-139,48,0,0,60.542
371,-128,160,0,2,202.084
372,-64,89,1,3,112.8
373,-140,46,0,0,58.793
374,-115,21,0,0,27.784
375,-31,152,1,2,193.729
376,-143,49,0,0,61.599000000000004
377,59,79,2,3,99.605
378,-115,15,0,0,19.769
379,-84,118,1,4,150.42
380,-44,81,1,3,104.12299999999999
381,9,141,2,6,180.536
382,-126,29,0,0,38.092
383,-155,67,0,0,86.848
384,-200,115,0,1,144.547
385,-74,102,1,3,127.88
386,-126,26,0,0,33.628
387,-45,76,1,3,95.408
388,-102,2,0,0,3.8609999999999998
389,-13,158,1,5,196.658
390,-127,152,1,2,188.554
391,-71,105,1,3,130.289
392,-120,26,0,0,33.661
393,-117,23,0,0,29.743
394,-12,157,1,4,196.909
395,-180,92,0,1,116.607
396,-92,123,1,3,261.13199999999995
397,-163,75,0,0,94.7
398,-147,65,0,1,81.875
399,-102,8,0,0,11.2
400,-110,22,0,0,28.508
401,-110,13,0,0,17.482999999999997
402,-153,71,0,1,89.009
403,-123,32,0,0,41.244
404,-148,54,0,0,68.07199999999999
405,-141,152,0,0,189.299
406,-35,153,1,2,189.75400000000002
407,-140,43,0,0,54.626
408,-189,104,0,1,134.366
409,-137,40,0,0,50.89
410,-62,81,1,2,101.199
411,-114,14,0,0,18.610000000000003
412,-139,48,0,0,61.025999999999996
413,-110,126,1,2,159.29
414,-28,53,1,2,68.658
415,-8,15,1,1,20.282
416,-104,4,0,0,6.495
417,-112,18,0,0,25.509
418,-108,11,0,0,15.421000000000001
419,-22,152,1,3,190.01999999999998
420,-102,2,0,0,3.801
421,-65,90,1,3,116.02
422,-202,120,0,1,153.40699999999998
423,-101,1,0,0,2.712
424,-124,24,0,0,31.782999999999998
425,-110,10,0,0,13.860000000000001
426,-133,146,1,2,183.60199999999998
427,-115,30,0,0,38.735
428,-160,84,0,2,105.227
429,-71,108,1,4,141.924
430,-123,29,0,0,36.692
431,-5,27,1,2,34.602000000000004
432,-156,77,0,1,96.187
433,-93,124,1,3,152.999
434,-101,4,0,0,6.201
435,-135,41,0,0,51.713
436,-108,11,0,0,14.925
437,-136,39,0,0,48.88
438,-125,34,0,0,43.181
439,-98,120,1,2,149.29999999999998
440,-126,32,0,0,41.074
441,-117,26,0,0,33.397000000000006
442,-81,115,1,4,142.687
443,-136,42,0,0,53.259
444,-116,22,0,0,28.369
445,-100,0,0,0,1.315
446,-129,38,0,0,48.029
447,-112,21,0,0,27.126
448,-62,81,1,1,100.877
449,-121,27,0,0,34.537
450,19,110,2,3,136.097
451,-39,154,1,1,190.733
452,-36,151,1,2,186.18699999999998
453,-161,82,0,1,101.613
454,-152,67,0,0,87.495
455,-165,80,0,1,100.396
456,-45,61,1,1,76.776
457,-140,43,0,0,55.105000000000004
458,-128,37,0,0,48.171
459,-141,53,0,0,68.305
460,-156,65,0,0,82.626
461,-39,160,1,2,204.933
462,-14,153,1,4,196.48399999999998
463,-188,97,0,0,123.992
464,-119,31,0,0,40.550000000000004
465,-103,9,0,0,12.83
466,-31,50,1,2,64.369
467,-79,98,1,2,124.69
468,-97,122,1,2,154.752
469,-112,15,0,0,20.029999999999998
470,-28,152,1,2,193.48499999999999
471,-116,22,0,0,29.397
472,-188,97,0,0,124.236
473,-107,16,0,0,21.63
474,73,155,2,4,192.61800000000002
475,-2,149,2,5,181.41
476,-20,27,1,1,33.714
477,-116,19,0,0,24.122999999999998
478,-124,27,0,0,33.577999999999996
479,-131,34,0,0,43.046
480,-13,152,1,4,184.733
481,-103,12,0,0,15.551
482,-103,140,1,4,170.44500000000002
483,20,130,2,5,158.606
484,-124,30,0,0,37.36
485,-34,155,1,2,188.00900000000001
486,-153,56,0,0,73.237
487,-72,88,1,1,114.485
488,-155,70,0,1,91.126
489,-137,49,0,0,64.277
490,-173,100,0,1,129.98299999999998
491,-84,109,1,2,140.676
492,-110,16,0,0,21.895999999999997
493,-161,73,0,0,95.18799999999999
494,-69,109,1,3,142.747
495,-70,89,1,3,115.418
496,-52,92,1,3,120.084
497,-114,20,0,0,27.084
498,-121,39,0,1,51.229
499,-45,73,1,3,95.021
500,-48,67,1,1,87.957
501,-55,92,1,5,119.799
502,-124,30,0,0,40.187
503,-139,48,0,0,69.816
504,-214,123,0,0,154.95000000000002
505,-171,83,0,0,105.271
506,-50,72,1,2,97.303
507,-37,62,1,2,84.331
508,-129,35,0,0,45.688
509,-60,76,1,1,96.53
510,-74,93,1,2,118.537
511,-101,1,0,0,2.617
512,-101,1,0,0,2.695
513,-127,39,0,0,50.63
514,-32,159,1,3,200.854
515,-131,34,0,0,43.327999999999996
516,-192,116,0,1,147.382
517,-154,159,0,0,199.47699999999998
518,-52,65,1,1,82.447
519,-106,6,0,0,8.796
520,-106,9,0,0,12.541
521,-144,50,0,0,63.73
522,-129,35,0,0,44.723
523,-59,78,1,2,99.93100000000001
524,-14,27,1,1,35.513999999999996
525,-142,63,0,1,80.86699999999999
526,-13,23,1,1,30.339000000000002
527,-106,9,0,0,12.802
528,-130,54,0,1,69.69200000000001
529,2,139,2,5,176.35999999999999
530,-149,61,0,0,77.619
531,-30,40,1,1,52.123000000000005
532,-51,70,1,2,88.53099999999999
533,-148,60,0,0,75.942
534,-127,149,1,3,186.838
535,-21,154,1,3,193.93099999999998
536,71,64,2,4,81.63199999999999
537,-70,83,1,1,103.685
538,-159,80,0,1,100.57000000000001
539,-53,90,1,4,113.58500000000001
540,-34,53,1,2,67.429
541,-128,37,0,0,47.608
542,-131,31,0,0,40.102
543,-56,72,1,1,90.239
544,-138,47,0,0,68.99900000000001
545,-53,84,1,3,109.484
546,-33,154,1,2,188.774
547,-161,82,0,2,100.98400000000001
548,-122,28,0,0,34.946999999999996
549,-8,21,1,1,26.738999999999997
550,-186,101,0,0,123.61
551,-41,69,1,2,85.162
552,13,128,2,5,157.356
553,-37,158,1,3,193.297
554,-131,34,0,0,42.532000000000004
555,-169,81,0,0,99.334
556,-181,90,0,0,109.804
557,-129,32,0,0,40.02
558,-105,5,0,0,7.2490000000000006
