episode,reward,step,sensitive,compromised,time
198,-7,6,0,0,3.675
199,-6,5,0,0,3.0660000000000003
200,-14,10,0,0,213.972
201,-3,2,0,0,1.966
202,-2,4,0,0,2.568
203,-6,11,0,0,6.741
204,-6,2,0,0,1.237
205,-6,5,0,0,3.084
206,-5,1,0,0,0.622
207,-5,1,0,0,0.63
208,-4,3,0,0,1.8550000000000002
209,-3,2,0,0,1.23
210,-8,10,0,0,208.823
211,-3,2,0,0,1.954
212,-4,3,0,0,2.9459999999999997
213,-3,2,0,0,1.9020000000000001
214,-7,21,0,1,13.812
215,-4,9,0,0,5.558
216,-5,1,0,0,0.624
217,-3,5,0,0,3.089
218,-4,3,0,0,1.8699999999999999
219,-1,6,0,0,3.731
220,-4,3,0,0,203.774
221,-1,9,0,0,8.609
222,-16,24,0,0,16.538
223,90,22,1,1,13.519
224,-5,1,0,0,0.615
225,-5,1,0,0,0.621
226,-6,11,0,1,6.813
227,-19,21,0,0,12.952
228,-7,9,0,1,5.566
229,-6,14,0,0,8.612
230,-7,9,0,0,208.76500000000001
231,-5,7,0,0,6.684
232,-10,18,0,1,12.312
233,-5,1,0,0,0.626
234,-5,1,0,0,0.622
235,-4,9,0,0,5.552
236,-4,3,0,0,1.848
237,-3,2,0,0,1.24
238,-10,9,0,0,5.589
239,-5,1,0,0,0.636
240,-10,12,0,0,210.484
241,-1,3,0,0,2.8930000000000002
242,-3,2,0,0,1.7799999999999998
243,-1,9,0,0,5.569
244,-4,3,0,0,1.859
245,-5,1,0,0,0.619
246,-3,5,0,0,3.085
247,-5,4,0,0,2.454
248,-7,6,0,0,3.701
249,-5,7,0,0,4.328
250,-6,2,0,0,204.34199999999998
251,-3,5,0,0,4.75
252,-2,13,0,0,7.912000000000001
253,-6,2,0,0,1.216
254,0,5,0,0,3.07
255,90,19,1,1,11.559
256,-6,8,0,0,4.904999999999999
257,-1,3,0,0,1.822
258,-1,3,0,0,1.859
259,-1,6,0,0,3.673
260,2,6,0,1,205.078
261,-6,8,0,0,7.295
262,-13,12,0,0,7.471
263,-4,3,0,0,1.84
264,-5,7,0,0,4.278
265,-8,16,0,0,9.789000000000001
266,-8,4,0,0,2.426
267,-5,4,0,0,2.455
268,-4,3,0,0,1.85
269,-2,13,0,1,7.962000000000001
270,-3,2,0,0,205.358
271,-2,7,0,0,6.705
272,-1,3,0,0,1.832
273,-6,8,0,0,4.872999999999999
274,-4,9,0,0,5.508
275,-5,10,0,1,6.11
276,-4,9,0,1,5.5
277,-5,16,0,1,9.768
278,3,8,0,1,4.974
279,-7,3,0,0,1.861
280,-1,3,0,0,204.11399999999998
281,-1,3,0,0,2.927
282,-6,2,0,0,1.381
283,-5,10,0,0,6.079000000000001
284,-7,18,0,1,10.988
285,-1,6,0,0,3.745
286,-29,40,0,1,24.611
287,-5,1,0,0,0.629
288,85,27,1,2,16.875
289,-7,9,0,0,5.524
290,-3,2,0,0,204.256
291,-10,18,0,0,15.803
292,-3,11,0,1,6.753
293,-3,5,0,0,3.126
294,-7,6,0,0,3.653
295,-6,5,0,0,3.063
296,-4,12,0,0,7.406000000000001
297,-9,11,0,0,6.781
298,-5,13,0,0,8.044
299,-1,3,0,0,1.865
300,-8,13,0,1,211.044
301,-7,6,0,0,5.742
302,-3,2,0,0,1.8639999999999999
303,1,4,0,0,2.438
304,-6,5,0,0,3.0469999999999997
305,-1,3,0,0,1.835
306,0,11,0,1,6.738
307,-6,14,0,0,8.566
308,-1,3,0,0,1.83
309,-5,4,0,0,2.4459999999999997
310,-5,1,0,0,203.608
311,-5,1,0,0,1.0
312,-6,2,0,0,1.9120000000000001
313,-7,15,0,1,12.46
314,-4,9,0,0,5.521
315,-2,4,0,0,2.4610000000000003
316,-7,6,0,0,3.677
317,-16,30,0,0,18.398
318,-3,8,0,0,4.9719999999999995
319,-5,4,0,0,2.449
320,-7,15,0,0,212.43200000000002
321,-2,13,0,0,10.442
322,-3,11,0,0,6.713
323,-6,5,0,0,3.078
324,-6,5,0,0,3.062
325,-4,3,0,0,1.831
326,0,5,0,0,3.072
327,-4,3,0,0,1.845
328,-5,1,0,0,0.62
329,-11,16,0,0,9.738
330,-14,19,0,0,215.22
331,-1,3,0,0,2.9099999999999997
332,1,10,0,1,7.213
333,1,4,0,0,2.442
334,-8,16,0,0,9.754000000000001
335,101,8,1,2,4.8919999999999995
336,-8,7,0,0,4.268
337,-8,13,0,0,7.985000000000001
338,-2,7,0,0,4.2940000000000005
339,-1,9,0,1,5.523
340,-2,7,0,0,206.81
341,94,21,1,2,16.309
342,-5,10,0,0,6.064
343,-5,1,0,0,0.6130000000000001
344,-5,10,0,1,6.07
345,-3,8,0,0,4.865
346,-20,28,0,0,17.035
347,-4,3,0,0,1.84
348,-4,15,0,1,9.203
349,0,5,0,1,3.108
