episode,reward,step,sensitive,compromised,time
199,-61,167,1,1,198.34799999999998
200,-59,165,1,1,191.173
201,-62,168,1,1,190.969
202,-63,169,1,1,195.92200000000003
203,-59,168,1,2,199.074
204,-62,168,1,1,198.242
205,-60,166,1,1,189.736
206,-55,164,1,1,190.584
207,-61,167,1,1,192.381
208,-59,165,1,1,187.87400000000002
209,-60,166,1,1,194.129
210,-57,166,1,1,193.757
211,-58,164,1,1,192.926
212,-60,166,1,1,193.605
213,-62,168,1,1,196.791
214,-61,167,1,1,191.68099999999998
215,-64,170,1,1,201.044
216,-63,169,1,1,199.67
217,-57,166,1,1,190.311
218,-65,171,1,1,196.08900000000003
219,-58,164,1,1,196.11700000000002
220,-59,165,1,1,195.626
221,-60,166,1,1,191.145
222,-52,161,1,1,186.097
223,-57,163,1,1,186.765
224,-52,158,1,1,181.399
225,-50,156,1,1,181.254
226,-49,155,1,1,186.441
227,-50,156,1,1,185.064
228,-51,157,1,1,184.9
229,-50,156,1,1,182.94299999999998
230,-47,153,1,1,175.869
231,-44,150,1,1,173.317
232,-49,155,1,1,177.19299999999998
233,-48,154,1,1,183.144
234,-50,156,1,1,179.624
235,-44,150,1,1,174.91899999999998
236,-47,153,1,1,181.552
237,-44,150,1,1,171.59199999999998
238,-41,147,1,1,167.822
239,-46,152,1,1,184.445
240,-45,151,1,1,179.772
241,-40,146,1,1,172.259
242,-43,149,1,1,176.592
243,-42,151,1,2,175.19199999999998
244,-41,147,1,1,170.702
245,-43,149,1,1,173.10600000000002
246,-42,148,1,1,172.352
247,-44,150,1,1,169.854
248,-41,147,1,1,174.154
249,-38,144,1,1,174.12
250,-38,144,1,1,172.494
251,-39,145,1,1,172.767
252,-39,145,1,1,238.82
253,-39,145,1,1,168.108
254,-37,143,1,1,168.91
255,-34,143,1,1,166.33999999999997
256,-34,140,1,1,163.449
257,-33,139,1,1,162.53300000000002
258,-33,139,1,1,163.403
259,-34,140,1,1,167.14399999999998
260,-31,137,1,1,163.039
261,-33,139,1,1,161.695
262,-34,140,1,1,167.16400000000002
263,-34,140,1,1,161.102
264,-31,137,1,1,164.683
265,-32,138,1,1,164.302
266,-29,135,1,1,153.401
267,-30,136,1,1,158.98399999999998
268,-31,137,1,1,164.36100000000002
269,-32,138,1,1,164.084
270,-29,135,1,1,157.629
271,-30,136,1,1,159.697
272,-30,136,1,1,162.801
273,-32,138,1,1,164.77100000000002
274,-31,137,1,1,158.716
275,-30,136,1,1,157.901
276,-32,138,1,1,159.537
277,-31,137,1,1,162.37199999999999
278,-34,140,1,1,161.792
279,-32,138,1,1,160.89899999999997
280,-33,139,1,1,169.769
281,-30,136,1,1,163.34799999999998
282,-33,139,1,1,162.168
283,-31,137,1,1,158.964
284,-34,140,1,1,160.979
285,-34,140,1,1,162.63400000000001
286,-33,139,1,1,159.57
287,-33,139,1,1,166.72500000000002
288,-35,141,1,1,163.638
289,-36,142,1,1,170.723
290,-36,142,1,1,164.602
291,-35,141,1,1,164.18
292,-34,146,1,1,171.329
293,-38,144,1,1,167.64200000000002
294,-39,145,1,1,168.202
295,-45,151,1,1,173.72299999999998
296,-43,149,1,1,172.156
297,-45,151,1,1,174.078
298,-47,153,1,1,176.974
299,-45,151,1,1,175.93
300,-47,153,1,1,184.195
301,-45,151,1,1,179.93200000000002
302,-47,156,1,1,185.922
303,-48,154,1,1,182.57000000000002
304,-53,159,1,1,186.673
305,-54,160,1,1,188.275
306,-52,158,1,1,182.54000000000002
307,-50,156,1,1,180.115
308,-47,159,1,1,184.782
309,-52,158,1,1,191.58700000000002
310,-53,159,1,1,185.761
311,-54,160,1,1,185.334
312,-56,162,1,1,186.164
313,-55,161,1,1,186.96099999999998
314,-51,160,1,1,186.19299999999998
315,-54,160,1,1,182.892
316,-55,161,1,1,190.559
317,-60,166,1,1,192.501
318,-59,165,1,1,191.555
319,-58,164,1,1,191.23100000000002
320,-65,171,1,1,197.07
321,-63,169,1,1,196.83999999999997
322,-61,167,1,1,199.315
323,-64,170,1,1,203.10500000000002
324,-64,170,1,1,196.566
325,-65,171,1,1,197.216
326,-63,169,1,1,193.771
327,-64,170,1,1,196.62099999999998
328,-62,168,1,1,194.478
329,-67,173,1,1,207.02599999999998
330,-65,171,1,1,199.167
331,-65,171,1,1,203.093
332,-69,175,1,1,199.27700000000002
333,-65,174,1,2,199.97
334,-67,176,1,1,205.965
335,-65,171,1,1,196.859
336,-68,174,1,1,206.277
337,-67,173,1,1,200.169
338,-68,174,1,1,207.744
339,-173,178,0,0,213.025
340,-70,176,1,1,214.23
341,-170,175,0,0,210.959
342,-69,175,1,1,204.344
343,-64,173,1,1,207.829
344,-68,174,1,1,204.339
345,-67,173,1,1,201.17399999999998
346,-71,177,1,1,210.26500000000001
347,-69,175,1,1,209.263
348,-68,174,1,1,201.557
349,-71,177,1,1,207.32
350,-70,176,1,1,276.725
351,-69,175,1,1,200.328
352,-70,176,1,1,201.464
353,-73,179,1,1,207.064
354,-71,177,1,1,205.259
355,-70,176,1,1,209.511
356,-72,178,1,1,209.49
357,-71,177,1,1,207.952
358,-72,178,1,1,204.442
359,-69,178,1,1,210.66299999999998
360,-73,179,1,1,212.024
361,-71,177,1,1,204.013
362,-74,180,1,1,212.384
363,-71,177,1,1,204.534
364,-72,178,1,1,204.764
365,-73,179,1,1,210.646
366,-70,176,1,1,202.02200000000002
367,-73,179,1,1,212.793
368,-73,179,1,1,208.574
369,-70,176,1,1,204.593
370,-72,178,1,1,206.52200000000002
371,-72,178,1,1,205.381
372,-71,177,1,1,204.253
373,-71,177,1,1,203.97199999999998
374,-71,177,1,1,211.696
375,-72,178,1,1,211.891
376,-70,176,1,1,208.62
377,-72,178,1,1,210.898
378,-71,177,1,1,208.78199999999998
379,-67,173,1,1,198.321
380,-174,179,0,0,205.573
381,-68,174,1,1,196.49
382,-68,174,1,1,201.19500000000002
383,-66,175,1,2,203.073
384,-70,176,1,1,207.617
385,-69,175,1,1,200.28199999999998
386,-66,175,1,1,206.121
387,-69,175,1,1,201.786
388,-68,174,1,1,200.045
389,-65,171,1,1,204.814
390,-62,171,1,2,198.77900000000002
391,-66,172,1,1,198.23499999999999
392,-64,170,1,1,196.369
393,-62,171,1,1,196.085
394,-63,169,1,1,202.27200000000002
395,-63,169,1,1,192.81400000000002
396,-65,174,1,1,199.83100000000002
397,-65,171,1,1,196.417
398,-65,174,1,1,208.868
399,-61,167,1,1,202.084
400,-63,172,1,1,203.16600000000003
401,-63,169,1,1,195.604
402,-64,170,1,1,200.351
403,-63,169,1,1,201.74800000000002
404,-61,167,1,1,193.25300000000001
405,-63,169,1,1,199.715
406,-58,164,1,1,194.796
407,-54,160,1,1,190.845
408,-61,167,1,1,194.053
409,-61,167,1,1,191.116
410,-54,160,1,1,179.839
411,-54,160,1,1,185.386
412,-52,158,1,1,187.561
413,-51,157,1,1,183.29500000000002
414,-45,151,1,1,184.314
415,-45,151,1,1,178.59
416,-50,156,1,1,187.638
417,-53,159,1,1,184.63199999999998
418,-52,158,1,1,183.803
419,-52,158,1,1,182.468
420,-54,160,1,1,184.135
421,-57,163,1,1,187.196
422,-50,159,1,1,183.847
423,-53,159,1,1,189.075
424,-55,161,1,1,192.612
425,-55,161,1,1,196.182
426,-56,162,1,1,193.03400000000002
427,-52,161,1,1,191.31699999999998
428,-52,161,1,1,187.128
429,-57,163,1,1,191.185
430,-55,161,1,1,186.827
431,-57,163,1,1,186.62300000000002
432,-59,165,1,1,189.436
433,-57,163,1,1,191.636
434,-53,162,1,2,192.418
435,-61,167,1,1,196.403
436,-59,165,1,1,190.50900000000001
437,-60,166,1,1,192.989
438,-63,169,1,1,194.737
439,-59,168,1,1,197.67100000000002
440,-66,172,1,1,196.159
441,-67,173,1,1,203.595
442,-68,174,1,1,200.48
443,-70,176,1,1,206.587
444,-67,176,1,1,212.126
445,-73,179,1,1,206.261
446,-72,178,1,1,206.583
447,-72,178,1,1,275.584
448,-74,180,1,1,211.832
449,-73,179,1,1,215.669
450,-175,180,0,0,215.75
451,-74,180,1,1,220.651
452,-75,181,1,1,214.478
453,-73,179,1,1,215.225
454,-73,179,1,1,211.634
455,-74,180,1,1,213.493
456,-179,181,0,0,220.37699999999998
457,-73,179,1,1,208.317
458,-73,179,1,1,206.47299999999998
459,-74,180,1,1,211.40800000000002
460,-179,181,0,0,215.29899999999998
461,-179,181,0,0,213.227
462,-72,178,1,1,210.863
463,-72,178,1,1,205.815
464,-75,181,1,1,208.18900000000002
465,-74,180,1,1,210.34900000000002
466,-73,179,1,1,209.685
467,-73,179,1,1,213.01899999999998
468,-72,178,1,1,211.88299999999998
469,-74,180,1,1,212.98600000000002
470,-71,177,1,1,210.63000000000002
471,-72,178,1,1,206.97
472,-74,180,1,1,213.208
473,-74,180,1,1,213.0
474,-74,180,1,1,211.25
475,-72,178,1,1,207.491
476,-73,179,1,1,206.463
477,-71,180,1,1,209.98
478,-73,179,1,1,212.44299999999998
479,-73,179,1,1,211.945
480,-73,179,1,1,206.7
481,-73,179,1,1,209.718
482,-70,179,1,1,205.22899999999998
483,-73,179,1,1,204.96
484,-73,179,1,1,205.017
